0.4,0.4545454545454546,0.5090909090909091,0.5636363636363637,0.6181818181818182,0.6727272727272727,0.7272727272727273,0.7818181818181817,0.8363636363636364,0.8909090909090909,0.9454545454545454,1.0
0.698,0.7108,0.75,0.7822,0.8174,0.8398,0.8744,0.8958,0.9254,0.9472,0.978,1.0
0.901,0.9296,0.9462,0.9596,0.9804,0.9856,0.9924,0.9958,0.9986,0.999,1.0,1.0
0.9896,0.9948,0.9974,0.9988,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0
