0.4,0.4545454545454546,0.5090909090909091,0.5636363636363637,0.6181818181818182,0.6727272727272727,0.7272727272727273,0.7818181818181817,0.8363636363636364,0.8909090909090909,0.9454545454545454,1.0
0.4646,0.5298,0.586,0.6384,0.6756,0.7326,0.7814,0.8294,0.8768,0.9146,0.9574,1.0
0.8424,0.8824,0.9182,0.9388,0.96,0.977,0.9858,0.9936,0.9978,0.9986,1.0,1.0
0.9836,0.9912,0.9944,0.9984,0.9992,0.9994,1.0,1.0,1.0,1.0,1.0,1.0
